file_name.x	Date	Lab	Plate	background_mean	background_SD	threshold	Reference1_val	Reference1_titre	Reference2_val	Reference2_titre	Control1_val	Control1_titre	Control2_val	Control2_titre	Infected1_val	Infected1_titre	Infected2_val	Infected2_titre	Infected3_val	Infected3_titre	Infected4_val	Infected4_titre	file_name.y	inv_Reference1_titre	inv_Reference2_titre	inv_Control1_titre	inv_Control2_titre	inv_Infected1_titre	inv_Infected2_titre	inv_Infected3_titre	inv_Infected4_titre	Reference_average	inv_Reference1_titre_norm	inv_Reference2_titre_norm	inv_Control1_titre_norm	inv_Control2_titre_norm	inv_Infected1_titre_norm	inv_Infected2_titre_norm	inv_Infected3_titre_norm	inv_Infected4_titre_norm
2023-10-10 plate_3.csv	2023-10-10	Vilanova	plate_3	1.85175	0.08955883939782665	2.030867678795653	2.17	2.49686531764315e-6	2.133	6.24216329410787e-7	2.153	0.0102271603410663	2.47	0.0409086413642654	2.163	6.39197521316646e-4	2.044	2.49686531764315e-6	2.058	1.56054082352697e-7	2.103	2.49686531764315e-6	2023-10-10 plate_3	400502.17884556286	1602008.7153822528	97.7788522572179	24.444713064304356	1564.461636115481	400502.17884556286	6408034.861529	400502.17884556286	1.5605408235269685e-6	256643192416.06918	1026572769664.2777	62657029.39845466	15664257.349613586	1002512470.375271	256643192416.06918	4106291078657.1035	256643192416.06918
2023-10-10 plate_4.csv	2023-10-10	Vilanova	plate_4	1.6745	0.06292399042836183	1.8003479808567238	1.84	5.35190982763691e-7	2.058	2.14076393105476e-6	1.892	0.00219214226540008	1.838	0.00219214226540008	1.828	2.14076393105476e-6	1.895	5.35190982763691e-7	2.172	8.56305572421906e-6	2.033	8.56305572421906e-6	2023-10-10 plate_4	1868491.8696426195	467122.9674106558	456.1747728619673	456.1747728619673	467122.9674106558	1868491.8696426195	116780.74185266368	116780.74185266368	1.3379774569092254e-6	1396504746768.231	349126186692.0585	340943541.6914624	340943541.6914624	349126186692.0585	1396504746768.231	87281546673.0144	87281546673.0144
2023-10-17 plate_1.csv	2023-10-17	Vilanova	plate_1	2.0745	0.03427618915307158	2.1430523783061433	2.361	5.01526995572059e-7	2.29	5.01526995572059e-7	2.166	3.20977277166118e-5	2.201	1.28390910866447e-4	2.15	3.13454372232537e-8	2.174	1.25381748893015e-7	2.187	3.20977277166118e-5	2.147	1.25381748893015e-7	2023-10-17 plate_1	1993910.6146407241	1993910.6146407241	31154.853353761297	7788.713338440336	31902569.834251575	7975642.458562882	31154.853353761297	7975642.458562882	5.01526995572059e-7	3975679539176.9507	3975679539176.9507	62119992799.63982	15529998199.909977	63610872626831.19	15902718156707.773	62119992799.63982	15902718156707.773
2023-10-17 plate_2.csv	2023-10-17	Vilanova	plate_2	1.49275	0.051629864004690704	1.5960097280093815	1.778	1.31181911030274e-4	1.648	8.1988694393921e-6	1.607	0.03358256922375	1.631	5.12429339962006e-7	1.712	8.1988694393921e-6	1.745	8.1988694393921e-6	1.672	8.1988694393921e-6	1.609	1.31181911030274e-4	2023-10-17 plate_2	7623.002227564906	121968.03564103888	29.777352451425543	1951488.5702566227	121968.03564103888	121968.03564103888	121968.03564103888	7623.002227564906	6.969039023483305e-5	109383836.16274735	1750141378.6039631	427280.6100107337	28002262057.66342	1750141378.6039631	1750141378.6039631	1750141378.6039631	109383836.16274735
2023-10-17 plate_3.csv	2023-10-17	Vilanova	plate_3	1.886625	0.10832614445012147	2.103277288900243	2.254	1.90768227603941e-6	2.216	4.76920569009852e-7	2.149	0.00195346665066435	2.24	0.00195346665066435	2.539	1.90768227603941e-6	2.236	4.76920569009852e-7	2.307	1.22091665666522e-4	2.14	4.76920569009852e-7	2023-10-17 plate_3	524196.3048879013	2096785.2195516075	511.9104539920926	511.9104539920926	524196.3048879013	2096785.2195516075	8190.567263873474	2096785.2195516075	1.192301422524631e-6	439650825693.00745	1758603302772.0317	429346509.4658288	429346509.4658288	439650825693.00745	1758603302772.0317	6869544151.453255	1758603302772.0317
2023-10-17 plate_4.csv	2023-10-17	Vilanova	plate_4	1.409	0.05186245545396291	1.512724910907926	1.525	7.73995165842088e-8	1.557	7.73995165842088e-8	1.61	0.00126811367971568	1.533	7.92571049822298e-5	1.79	0.00126811367971568	1.64	3.09598066336835e-7	1.614	3.09598066336835e-7	1.561	7.92571049822298e-5	2023-10-17 plate_4	12919977.334897488	12919977.334897488	788.572835381925	12617.165366110832	788.572835381925	3229994.3337243744	3229994.3337243744	12617.165366110832	7.73995165842088e-8	166925814334264.8	166925814334264.8	10188343160.05032	163013490560.80554	10188343160.05032	41731453583566.234	41731453583566.234	163013490560.80554
2023-10-17 plate_5.csv	2023-10-17	Vilanova	plate_5	1.734	0.11270695250452455	1.959413905009049	2.181	1.56727950722508e-6	2	1.56727950722508e-6	2.302	0.0256783074463757	2.142	0.0256783074463757	2.092	1.56727950722508e-6	1.99	1.56727950722508e-6	2.388	6.26911802890033e-6	2.328	4.01223553849621e-4	2023-10-17 plate_5	638048.2839149303	638048.2839149303	38.943376703792154	38.943376703792154	638048.2839149303	638048.2839149303	159512.0709787323	2492.3761090426938	1.56727950722508e-6	407105612606.78754	407105612606.78754	24847754.675707262	24847754.675707262	407105612606.78754	407105612606.78754	101776403151.69672	1590256299.2452621
2023-10-17 plate_6.csv	2023-10-17	Vilanova	plate_6	2.094875	0.09599023387824407	2.2868554677564883	2.345	3.71812818410337e-7	2.495	1.48725127364135e-6	2.356	9.51840815130463e-5	2.316	0.00609178121683496	2.44	1.48725127364135e-6	2.369	1.48725127364135e-6	2.974	0.00152294530420874	2.59	0.00152294530420874	2023-10-17 plate_6	2689525.348468186	672381.3371170457	10505.95839245385	164.15559988209148	672381.3371170457	672381.3371170457	656.6223995283659	656.6223995283659	9.295320460258434e-7	2893418640021.164	723354660005.29	11302416562.58267	176600258.7903543	723354660005.29	723354660005.29	706401035.1614172	706401035.1614172
2023-10-17 plate_7.csv	2023-10-17	Vilanova	plate_7	2.0877499999999998	0.11614984164554734	2.3200496832910944	2.7	1.50557098730267e-6	2.57	1.50557098730267e-6	2.801	0.0246672750559669	2.371	9.40981867064166e-8	2.523	1.50557098730267e-6	2.688	1.50557098730267e-6	2.478	2.40891357968426e-5	2.37	2.40891357968426e-5	2023-10-17 plate_7	664199.8341051764	664199.8341051764	40.53954065583359	10627197.345682854	664199.8341051764	664199.8341051764	41512.48963157373	41512.48963157373	1.50557098730267e-6	441161419625.3438	441161419625.3438	26926356.178304724	7058582714005.522	441161419625.3438	441161419625.3438	27572588726.584126	27572588726.584126
2023-10-17 plate_8.csv	2023-10-17	Vilanova	plate_8	1.7615	0.10671055644659927	1.9749211128931985	2.178	3.85180918325042e-6	2.15	3.85180918325042e-6	2.108	0.0157770104145937	2.032	0.0157770104145937	2.062	0.0157770104145937	2.048	6.16289469320067e-5	2.193	2.46515787728027e-4	1.982	2.46515787728027e-4	2023-10-17 plate_8	259618.26051729062	259618.26051729062	63.38336438410424	63.38336438410424	63.38336438410424	16226.141282330671	4056.535320582664	4056.535320582664	3.85180918325042e-6	67401641194.02378	67401641194.02378	16455478.807134734	16455478.807134734	16455478.807134734	4212602574.626488	1053150643.6566211	1053150643.6566211
2023-10-23 plate_1.csv	2023-10-23	Vilanova	plate_1	1.262125	0.0704788468772217	1.4030826937544434	1.405	4.48990266762527e-7	1.615	1.79596106705011e-6	1.467	0.00183906413265931	1.627	0.00735625653063725	1.437	4.48990266762527e-7	1.44	1.14941508291207e-4	1.46	4.48990266762527e-7	1.427	1.79596106705011e-6	2023-10-23 plate_1	2227219.77295981	556804.943239952	543.7548273827663	135.9387068456914	2227219.77295981	8700.077238124251	2227219.77295981	556804.943239952	1.1224756669063186e-6	1984203166825.2576	496050791706.31384	484424601.27569777	121106150.31892428	1984203166825.2576	7750793620.411156	1984203166825.2576	496050791706.31384
2023-10-23 plate_2.csv	2023-10-23	Vilanova	plate_2	2.82325	0.12078049747963696	3.0648109949592737	3.663	7.05687305341879e-6	3.456	1.7642182633547e-6	3.187	0.00180655950167521	3.078	0.00722623800670084	3.153	4.41054565838674e-7	3.106	1.10263641459669e-7	3.242	1.7642182633547e-6	3.21	1.7642182633547e-6	2023-10-23 plate_2	141705.822455675	566823.2898226992	553.5383689674804	138.3845922418701	2267293.1592908017	9069172.637163164	566823.2898226992	566823.2898226992	4.410545658386745e-6	32128864188.54284	128515456754.17117	125503375.73649547	31375843.934123866	514061827016.68585	2056247308066.734	128515456754.17117	128515456754.17117
2023-10-23 plate_3.csv	2023-10-23	Vilanova	plate_3	1.701	0.05128073990997293	1.803561479819946	1.876	1.20540678714308e-7	1.892	4.82162714857231e-7	1.893	0.00197493848005522	1.811	3.08584137508628e-5	2.273	1.92865085942892e-6	1.884	3.08584137508628e-5	1.821	4.82162714857231e-7	2.182	7.7146034377157e-6	2023-10-23 plate_3	8295954.61603537	2073988.654008847	506.34488623262826	32406.072718888212	518497.1635022128	32406.072718888212	2073988.654008847	129624.29087555285	3.013516967857695e-7	27529145196527.477	6882286299131.884	1680245678.4989936	107535723423.93561	1720571574782.9744	107535723423.93561	6882286299131.884	430142893695.74243
2023-10-23 plate_4.csv	2023-10-23	Vilanova	plate_4	1.308875	0.046427939556139816	1.4017308791122796	1.579	4.89997180252463e-7	1.512	4.89997180252463e-7	1.466	0.00200702845031409	1.416	7.83995488403941e-6	1.666	1.95998872100985e-6	1.533	4.89997180252463e-7	1.409	1.25439278144631e-4	1.501	4.89997180252463e-7	2023-10-23 plate_4	2040828.0706529093	2040828.0706529093	498.2490406867451	127551.7544158068	510207.01766322786	2040828.0706529093	7971.984650987898	2040828.0706529093	4.89997180252463e-7	4164979213964.8765	4164979213964.8765	1016840628.409393	260311200872.80472	1041244803491.2201	4164979213964.8765	16269450054.550238	4164979213964.8765
2023-10-23 plate_5.csv	2023-10-23	Vilanova	plate_5	1.915625	0.06003079566831868	2.035686591336637	2.2	5.09982190808347e-7	2.209	1.27495547702087e-7	2.05	2.03992876323339e-6	2.199	2.03992876323339e-6	2.265	2.03992876323339e-6	2.079	3.26388602117342e-5	2.063	1.27495547702087e-7	2.082	1.27495547702087e-7	2023-10-23 plate_5	1960852.786672708	7843411.146690818	490213.1966681765	490213.1966681765	490213.1966681765	30638.32479176107	7843411.146690818	7843411.146690818	3.18738869255217e-7	6151909841603.397	24607639366413.547	1537977460400.848	1537977460400.848	1537977460400.848	96123591275.05312	24607639366413.547	24607639366413.547
2023-10-23 plate_6.csv	2023-10-23	Vilanova	plate_6	1.82425	0.09099254286557144	2.006235085731143	2.307	1.65971545810006e-6	2.071	4.14928864525015e-7	2.364	0.00679819451637784	2.041	0.00679819451637784	2.037	2.6555447329601e-5	2.496	1.65971545810006e-6	2.248	2.6555447329601e-5	2.083	1.03732216131254e-7	2023-10-23 plate_6	602512.9157649338	2410051.663059735	147.0978798254234	147.0978798254234	37657.057235308304	602512.9157649338	37657.057235308304	9640206.652238918	1.0373221613125374e-6	580834901861.6996	2323339607446.7983	141805395.96232912	141805395.96232912	36302181366.35617	580834901861.6996	36302181366.35617	9293358429787.172
2023-11-04 plate_1.csv	2023-11-04	Vilanova	plate_1	1.7005	0.0730987590279655	1.8466975180559309	1.848	4.79350088238163e-7	1.923	4.79350088238163e-7	2.19	0.00785367184569407	2.137	0.00785367184569407	1.87	1.19837522059541e-7	1.859	1.19837522059541e-7	2.116	4.90854490355879e-4	1.847	1.91740035295265e-6	2023-11-04 plate_1	2086157.9554005512	2086157.9554005512	127.32897677005306	127.32897677005306	8344631.821602188	8344631.821602188	2037.2636283208503	521539.4888501384	4.79350088238163e-7	4352055014881.0083	4352055014881.0083	265628357.84185818	265628357.84185818	17408220059523.998	17408220059523.998	4250053725.4697337	1088013753720.2533
2023-11-04 plate_2.csv	2023-11-04	Vilanova	plate_2	1.74725	0.06317718846907595	1.8736043769381518	1.914	1.0430748048072e-7	2.059	1.66891968769152e-6	1.918	0.00683589504078446	1.876	2.67027150030643e-5	1.884	4.1722992192288e-7	1.874	6.67567875076607e-6	2.065	1.66891968769152e-6	2.145	1.66891968769152e-6	2023-11-04 plate_2	9587040.118228512	599190.007389282	146.28662289777404	37449.375461830154	2396760.029557128	149797.50184732073	599190.007389282	599190.007389282	8.8661358408612e-7	10813098615120.348	675818663445.0217	164994790.88013238	42238666465.31389	2703274653780.087	168954665861.25568	675818663445.0217	675818663445.0217
2023-11-04 plate_3.csv	2023-11-04	Vilanova	plate_3	3.11525	0.11464572760091354	3.3445414552018273	3.396	1.62417998714643e-7	3.461	1.62417998714643e-7	3.517	0.0106442259637628	3.689	0.0106442259637628	3.429	2.59868797943429e-6	3.406	2.59868797943429e-6	3.633	2.59868797943429e-6	3.598	2.59868797943429e-6	2023-11-04 plate_3	6156953.095801467	6156953.095801467	93.94764855654132	93.94764855654132	384809.56848759146	384809.56848759146	384809.56848759146	384809.56848759146	1.62417998714643e-7	37908071423899.27	37908071423899.27	578431265.6234654	578431265.6234654	2369254463993.703	2369254463993.703	2369254463993.703	2369254463993.703
2023-11-04 plate_4.csv	2023-11-04	Vilanova	plate_4	1.77875	0.071185371691501	1.921120743383002	2.243	5.6529286847476e-6	1.969	1.4132321711869e-6	1.944	2.26117147389904e-5	2.14	0.00578859897318154	2.155	9.04468589559615e-5	1.94	0.00144714974329538	2.03	1.4132321711869e-6	1.936	8.83270106991812e-8	2023-11-04 plate_4	176899.45438337853	707597.8175335141	44224.86359584463	172.75337342126815	11056.215898961169	691.0134936850751	707597.8175335141	11321565.080536231	3.5330804279672497e-6	50069467137.81924	200277868551.27695	12517366784.45481	48895964.00177661	3129341696.113705	195583856.00710717	200277868551.27695	3204445896820.4326
2023-11-04 plate_5.csv	2023-11-04	Vilanova	plate_5	1.97125	0.1118133010232427	2.1948766020464854	2.404	1.82883478752697e-6	2.412	1.82883478752697e-6	2.302	0.00749090728971048	2.43	0.00749090728971048	2.342	7.3153391501079e-6	2.238	1.82883478752697e-6	2.485	1.17045426401726e-4	2.224	1.82883478752697e-6	2023-11-04 plate_5	546796.2479827079	546796.2479827079	133.4951777301531	133.4951777301531	136699.0619956766	546796.2479827079	8543.691374729817	546796.2479827079	1.82883478752697e-6	298986136807.96704	298986136807.96704	72994662.30663246	72994662.30663246	74746534201.99155	298986136807.96704	4671658387.624488	298986136807.96704
2023-11-04 plate_6.csv	2023-11-04	Vilanova	plate_6	2.5303750000000003	0.12010821013926212	2.7705914202785245	3.226	5.96456719033292e-6	2.81	1.49114179758323e-6	3.077	0.0244308672116036	3.044	0.0244308672116036	2.966	3.81732300181307e-4	2.957	2.38582687613317e-5	3.083	2.38582687613317e-5	2.958	2.38582687613317e-5	2023-11-04 plate_6	167656.75833457813	670627.0333383125	40.93182576527793	40.93182576527793	2619.6368489777824	41914.1895836445	41914.1895836445	41914.1895836445	3.727854493958075e-6	44974061784.41461	179896247137.65845	10979995.552835615	10979995.552835615	702719715.3814781	11243515446.103643	11243515446.103643	11243515446.103643
2023-11-04 plate_7.csv	2023-11-04	Vilanova	plate_7	1.50625	0.05970582646849234	1.6256616529369847	1.704	9.52000542742981e-8	1.656	9.52000542742981e-8	1.65	3.89939422307525e-4	1.631	9.74848555768812e-5	1.66	2.43712138942203e-5	1.692	3.80800217097192e-7	1.737	0.0015597576892301	1.631	9.74848555768812e-5	2023-11-04 plate_7	10504195.692144452	10504195.692144452	2564.500901402454	10258.003605609822	41032.014422439286	2626048.9230361152	641.1252253506135	10258.003605609822	9.52000542742981e-8	110338127138866.05	110338127138866.05	26938019321.01222	107752077284.04893	431008309136.19574	27584531784716.535	6734504830.253055	107752077284.04893
2023-11-10 plate_1.csv	2023-11-10	Vilanova	plate_1	2.307375	0.11465966721438842	2.536694334428777	2.564	4.51069505512445e-7	2.631	4.51069505512445e-7	3.301	0.0295612911132636	2.628	1.15473793411186e-4	2.568	0.0073903227783159	2.96	7.21711208819912e-6	2.635	7.21711208819912e-6	2.799	1.80427802204978e-6	2023-11-10 plate_1	2216953.2362067644	2216953.2362067644	33.828021792705755	8659.973578932668	135.31208717082302	138559.57726292277	138559.57726292277	554238.3090516911	4.51069505512445e-7	4914881651527.6455	4914881651527.6455	74995142.38781197	19198756451.279854	299980569.5512479	307180103220.47784	307180103220.47784	1228720412881.9114
2023-11-10 plate_2.csv	2023-11-10	Vilanova	plate_2	2.192	0.1144602239083204	2.420920447816641	2.495	1.91580592619753e-6	2.709	7.66322370479012e-6	2.93	0.0313885642948203	2.618	0.0313885642948203	2.677	0.0313885642948203	2.542	1.91580592619753e-6	2.634	1.22611579276642e-4	2.429	1.91580592619753e-6	2023-11-10 plate_2	521973.5393473747	130493.38483684367	31.858736532432566	31.858736532432566	31.858736532432566	521973.5393473747	8155.836552302724	521973.5393473747	4.789514815493825e-6	108982550311.53012	27245637577.88253	6651766.986787734	6651766.986787734	6651766.986787734	108982550311.53012	1702852348.617657	108982550311.53012
2023-11-10 plate_3.csv	2023-11-10	Vilanova	plate_3	2.046	0.05396030286900065	2.153920605738001	2.388	1.78423042618381e-6	2.257	1.11514401636488e-7	2.168	1.11514401636488e-7	2.165	4.46057606545952e-7	2.162	2.7878600409122e-8	2.365	1.14190747275764e-4	2.251	4.46057606545952e-7	2.237	7.13692170473524e-6	2023-11-10 plate_3	560465.7253485154	8967451.605576258	8967451.605576258	2241862.9013940645	35869806.42230503	8757.276958570543	2241862.9013940645	140116.43133712886	9.47872413910149e-7	591288149252.5884	9460610388041.426	9460610388041.426	2365152597010.3564	37842441552165.7	9238877332.071682	2365152597010.3564	147822037313.1471
2023-11-10 plate_4.csv	2023-11-10	Vilanova	plate_4	2.453375	0.14694599348059817	2.747266986961196	2.87	8.29154403806889e-7	2.962	3.31661761522756e-6	2.79	0.0135848657519721	2.926	0.0135848657519721	3.15	3.31661761522756e-6	2.767	8.29154403806889e-7	2.835	0.00339621643799302	2.899	5.30658818436409e-5	2023-11-10 plate_4	1206047.9874540968	301511.99686352385	73.61132735925867	73.61132735925867	301511.99686352385	1206047.9874540968	294.4453094370351	18844.49980397026	2.072886009517224e-6	581820699216.8304	145455174804.20743	35511517.28618342	35511517.28618342	145455174804.20743	581820699216.8304	142046069.14473388	9090948425.262974
2023-11-10 plate_5.csv	2023-11-10	Vilanova	plate_5	2.1550000000000002	0.12924727131687197	2.413494542633744	2.712	2.1372688267663e-6	2.446	2.1372688267663e-6	2.716	0.00875425311443478	2.643	0.00875425311443478	2.84	2.1372688267663e-6	2.461	8.54907530706522e-6	2.42	5.34317206691576e-7	2.631	3.41963012282609e-5	2023-11-10 plate_5	467886.85984486365	467886.85984486365	114.23019039181223	114.23019039181223	467886.85984486365	116971.71496121565	1871547.439379451	29242.928740303894	2.1372688267663e-6	218918113615.48706	218918113615.48706	53446805.08190594	53446805.08190594	218918113615.48706	54729528403.87164	875672454461.9467	13682382100.967903
2023-11-10 plate_6.csv	2023-11-10	Vilanova	plate_6	1.52575	0.0743634895054594	1.6744769790109189	1.905	2.09068697340201e-6	1.702	1.30667935837626e-7	1.703	5.35215865190916e-4	1.769	5.35215865190916e-4	1.761	2.09068697340201e-6	1.745	5.22671743350504e-7	1.677	5.22671743350504e-7	1.748	3.34509915744322e-5	2023-11-10 plate_6	478311.68066866504	7652986.890698618	1868.4050026119678	1868.4050026119678	478311.68066866504	1913246.7226746546	1913246.7226746546	29894.48004179153	1.110677454619818e-6	430648590802.9797	6890377452847.654	1682221057.8241348	1682221057.8241348	430648590802.9797	1722594363211.9136	1722594363211.9136	26915536925.186195
2023-11-10 plate_7.csv	2023-11-10	Vilanova	plate_7	2.44975	0.10466511221169032	2.6590802244233807	2.697	1.35189488969984e-7	2.69	5.40757955879937e-7	2.795	0.00221494458728422	2.808	0.00221494458728422	2.825	5.40757955879937e-7	2.681	1.35189488969984e-7	2.855	1.38434036705264e-4	2.726	5.40757955879937e-7	2023-11-10 plate_7	7397024.78069156	1849256.1951728866	451.47856327463097	451.47856327463097	1849256.1951728866	7397024.78069156	7223.657012394083	1849256.1951728866	3.379737224249605e-7	21886390242465.977	5471597560616.484	1335839248.197385	1335839248.197385	5471597560616.484	21886390242465.977	21373427971.158123	5471597560616.484
2023-11-10 plate_8.csv	2023-11-10	Vilanova	plate_8	2.688875	0.21269927631013968	3.114273552620279	3.409	1.84933738744617e-6	3.388	1.84933738744617e-6	3.352	0.0075748859389795	3.419	0.0075748859389795	3.76	1.84933738744617e-6	3.576	1.84933738744617e-6	3.592	4.62334346861542e-7	3.407	1.18357592796555e-4	2023-11-10 plate_8	540734.2147453923	540734.2147453923	132.0151891468245	132.0151891468245	540734.2147453923	540734.2147453923	2162936.858981571	8448.972105396746	1.84933738744617e-6	292393490996.31604	292393490996.31604	71385129.63777258	71385129.63777258	292393490996.31604	292393490996.31604	1169573963985.2651	4568648296.817433
2023-11-20 plate_1.csv	2023-11-20	Vilanova	plate_1	1.825	0.06030399181290925	1.9456079836258184	2.197	5.86609892614718e-7	2.618	2.34643957045887e-6	2.136	0.00240275412014988	2.04	6.00688530037471e-4	2.145	5.86609892614718e-7	1.965	1.46652473153679e-7	1.966	1.46652473153679e-7	2.158	5.86609892614718e-7	2023-11-20 plate_1	1704710.4261107207	426177.6065276806	416.1890688746885	1664.7562754987514	1704710.4261107207	6818841.704442906	6818841.704442906	1704710.4261107207	1.4665247315367939e-6	1162415054756.2388	290603763689.06	283792737.9775979	1135170951.91039	1162415054756.2388	4649660219024.972	4649660219024.972	1162415054756.2388
2023-11-20 plate_2.csv	2023-11-20	Vilanova	plate_2	1.078	0.03574113276644394	1.149482265532888	1.158	1.31386504216494e-7	1.4	5.25546016865976e-7	1.226	5.38159121270759e-4	1.185	1.3453978031769e-4	1.316	3.36349450794225e-5	1.339	2.1021840674639e-6	1.153	1.31386504216494e-7	1.204	1.31386504216494e-7	2023-11-20 plate_2	7611131.797465556	1902782.949366389	1858.186473990616	7432.74589596245	29730.9835838498	475695.73734159826	7611131.797465556	7611131.797465556	3.28466260541235e-7	23171730895356.51	5792932723839.128	5657160863.124153	22628643452.49657	90514573809.98628	1448233180959.785	23171730895356.51	23171730895356.51
2023-11-20 plate_3.csv	2023-11-20	Vilanova	plate_3	1.792125	0.09490211122143549	1.9819292224428708	1.982	4.57950166462215e-7	2.009	1.14487541615554e-7	2.031	0.00187576388182923	2.977	0.0300122221092677	1.991	1.17235242614327e-4	2.154	4.57950166462215e-7	2.287	7.32720266339545e-6	2.092	4.57950166462215e-7	2023-11-20 plate_3	2183643.7089329218	8734574.835731667	533.1161398762023	33.31975874226262	8529.858238019227	2183643.7089329218	136477.7318083074	2183643.7089329218	2.862188540388845e-7	7629279756099.72	30517119024398.805	1862617127.9540355	116413570.49712715	29801874047.264534	7629279756099.72	476829984756.23175	7629279756099.72
2023-11-20 plate_4.csv	2023-11-20	Vilanova	plate_4	1.577375	0.0691456795468813	1.7156663590937626	1.886	4.37610214528259e-7	1.757	4.37610214528259e-7	1.795	1.12028214919234e-4	1.948	0.00179245143870775	1.846	4.37610214528259e-7	1.718	4.37610214528259e-7	1.762	4.37610214528259e-7	1.775	7.00176343245215e-6	2023-11-20 plate_4	2285138.616058114	2285138.616058114	8926.322718977031	557.8951699360625	2285138.616058114	2285138.616058114	2285138.616058114	142821.16350363198	4.37610214528259e-7	5221858494599.992	5221858494599.992	20397884744.531273	1274867796.5332003	5221858494599.992	5221858494599.992	5221858494599.992	326366155912.49915
2023-11-20 plate_5.csv	2023-11-20	Vilanova	plate_5	2.581125	0.10852575402048262	2.7981765080409655	2.907	5.71631359053818e-7	2.925	2.28652543621527e-6	2.952	0.00234140204668444	2.956	0.00936560818673775	3.011	2.28652543621527e-6	2.875	5.8535051167111e-4	3.104	2.28652543621527e-6	2.985	9.14610174486109e-6	2023-11-20 plate_5	1749379.183212116	437344.7958030294	427.09452715139525	106.77363178784894	437344.7958030294	1708.378108605581	437344.7958030294	109336.19895075723	1.429078397634544e-6	1224131010662.357	306032752665.5895	298860110.0249893	74715027.50624742	306032752665.5895	1195440440.0999572	306032752665.5895	76508188166.3973
2023-11-20 plate_6.csv	2023-11-20	Vilanova	plate_6	2.424125	0.16173826961218188	2.747601539224364	2.797	6.38183840594094e-7	2.791	6.38183840594094e-7	2.773	0.0104560040442936	3.004	0.0104560040442936	3.011	2.55273536237638e-6	2.858	1.59545960148524e-7	2.844	1.02109414495055e-5	3.322	2.55273536237638e-6	2023-11-20 plate_6	1566946.6012631822	1566946.6012631822	95.6388306435051	95.6388306435051	391736.650315795	6267786.405052708	97934.16257894892	391736.650315795	6.38183840594094e-7	2455321651210.2383	2455321651210.2383	149860940.6256254	149860940.6256254	613830412802.5586	9821286604840.92	153457603200.63992	613830412802.5586
2023-11-20 plate_7.csv	2023-11-20	Vilanova	plate_7	2.1390000000000002	0.1521371561641478	2.443274312328296	2.449	4.67546124160222e-7	2.447	1.87018449664089e-6	2.55	0.00766027569824108	2.785	0.0306411027929643	2.632	1.19691807785017e-4	2.45	0.00191506892456027	2.894	2.99229519462542e-5	2.936	0.0306411027929643	2023-11-20 plate_7	2138826.413749316	534706.6034373284	130.5436043548166	32.63590108870417	8354.790678708254	522.1744174192664	33419.162714833066	32.63590108870417	1.168865310400556e-6	1829831371260.7021	457457842815.17505	111684043.6560487	27921010.91401219	7147778793.987108	446736174.6241948	28591115175.94848	27921010.91401219
2023-11-28 plate_1.csv	2023-11-28	Vilanova	plate_1	2.169625	0.040697270880771144	2.251019541761542	2.296	4.48027899766355e-7	2.387	4.48027899766355e-7	2.261	4.58780569360747e-4	2.276	4.48027899766355e-7	2.44	1.12006974941589e-7	2.36	4.48027899766355e-7	2.415	4.48027899766355e-7	2.259	7.16844639626167e-6	2023-11-28 plate_1	2232003.8562810407	2232003.8562810407	2179.6912658994565	2232003.8562810407	8928015.425124144	2232003.8562810407	2232003.8562810407	139500.24101756525	4.48027899766355e-7	4981841214453.4375	4981841214453.4375	4865079310.989691	4981841214453.4375	19927364857813.707	4981841214453.4375	4981841214453.4375	311365075903.3403
2023-11-28 plate_2.csv	2023-11-28	Vilanova	plate_2	2.676	0.08477027781009103	2.845540555620182	3.324	2.13813987756091e-6	3.049	5.34534969390226e-7	2.871	1.33633742347557e-7	2.907	0.00218945523462237	3.108	5.34534969390226e-7	3.14	5.34534969390226e-7	2.848	1.33633742347557e-7	3.26	3.42102380409745e-5	2023-11-28 plate_2	467696.2487322173	1870784.9949288745	7483139.979715469	456.73461790255635	1870784.9949288745	1870784.9949288745	7483139.979715469	29231.015545763636	1.336337423475568e-6	349983649725.1011	1399934598900.4084	5599738395601.612	341780907.9346693	1399934598900.4084	1399934598900.4084	5599738395601.612	21873978107.81886
2023-11-28 plate_3.csv	2023-11-28	Vilanova	plate_3	2.251375	0.1204277347030753	2.4922304694061506	3.078	1.77196053502678e-6	2.593	4.42990133756694e-7	2.608	7.08784214010711e-6	2.533	4.53621896966855e-4	2.632	7.08784214010711e-6	2.763	1.77196053502678e-6	2.814	1.77196053502678e-6	2.505	4.53621896966855e-4	2023-11-28 plate_3	564346.6545855587	2257386.61834224	141086.66364638988	2204.4791194748423	141086.66364638988	564346.6545855587	564346.6545855587	2204.4791194748423	1.107475334391737e-6	509579434467.05927	2038317737868.2417	127394858616.765	1990544665.8869536	127394858616.765	509579434467.05927	509579434467.05927	1990544665.8869536
